id,timeline_lowest_id,timeline_tweets_pulled,tweet_count,followers_cursor,followers_pulled,followers_count,following_cursor,following_pulled,following_count
959179015,0,0,0,-1,0,0,-1,0,9
2785783747,0,0,0,-1,0,1,-1,0,5
2502958291,467831937067786242,4,4,-1,0,0,-1,0,8
1497622860,0,0,0,-1,0,1,-1,0,4
1379678558,330745982365073408,59,59,-1,0,4,-1,0,131
2840100219,524584436852342785,5,5,-1,0,1,-1,0,0
149309542,14947469057,768,768,-1,0,70,-1,0,458
2969322463,577113215156375552,5,5,-1,0,2,-1,0,4
555947103,195867543938928640,2,2,-1,0,23,-1,0,56
2424143392,0,0,0,-1,0,0,-1,0,0
2377509285,440688271837130752,5,5,-1,0,1,-1,0,18
1933988118,0,0,0,-1,0,3,-1,0,11
2506198475,465956569059172352,5,5,-1,0,1,-1,0,0
2893196249,537565844956798976,109,109,-1,0,5,-1,0,9
2847311199,0,0,0,-1,0,1,-1,0,1
2886934541,535807476843945984,1,1,-1,0,0,-1,0,0
172230239,19803538605,49,49,-1,0,153,-1,0,51
2950919738,553210315374989314,1,1,-1,0,9,-1,0,82
2390217769,0,0,0,-1,0,0,-1,0,1
848627012,0,0,0,-1,0,0,-1,0,15
1143923737,297887432475561986,11,11,-1,0,9,-1,0,742
35294848,1743123150,1447,1447,-1,0,47,-1,0,45
2507148790,459473648114761728,566,566,-1,0,376,-1,0,256
350147823,0,0,0,-1,0,0,-1,0,0
1922063971,0,0,0,-1,0,0,-1,0,0
1724512632,0,0,0,-1,0,0,-1,0,0
750420036,241260404993572864,9,9,-1,0,0,-1,0,0
840978596,1023703357662408704,1600,16380,-1,0,2129,-1,0,681
186624241,22929597361,625,625,-1,0,24,-1,0,38
475295275,1132609825932828674,1600,9602,-1,0,80,-1,0,127
159600370,17044007201,46,46,-1,0,6,-1,0,9
458045758,0,0,0,-1,0,3,-1,0,14
2919699451,0,0,0,-1,0,0,-1,0,0
2826812796,0,0,0,-1,0,12,-1,0,82
375932287,385897726611038208,1600,4432,-1,0,1005,-1,0,133
2905616068,540614995441352704,20,20,-1,0,4,-1,0,51
1372967095,527483054768390144,7,7,-1,0,8,-1,0,17
1351311828,323353783096709121,62,62,-1,0,1,-1,0,9
1287193062,0,0,0,-1,0,0,-1,0,0
1553918900,350711975686307841,10,10,-1,0,28,-1,0,35
2320043188,430331596370366465,12,12,-1,0,3,-1,0,17
244039652,0,0,0,-1,0,0,-1,0,0
2928276994,0,0,0,-1,0,3,-1,0,36
2285324612,421680875495882753,12,12,-1,0,10,-1,0,87
44910251,0,0,0,-1,0,5,-1,0,1
2848873451,0,0,0,-1,0,10,-1,0,75
1439350892,0,0,0,-1,0,6,-1,0,8
1703388643,372175516687532033,104,104,-1,0,61,-1,0,93
2743783779,693777055679381504,44,44,-1,0,32,-1,0,85
299128438,84287534955380736,1,1,-1,0,0,-1,0,8
1455866798,338131316795121665,14,14,-1,0,10,-1,0,25
364945860,0,0,0,-1,0,5,-1,0,55
940913857,0,0,0,-1,0,0,-1,0,43
1659576212,0,0,0,-1,0,0,-1,0,1
2520046453,0,0,0,-1,0,0,-1,0,9
337821266,0,0,0,-1,0,2,-1,0,2
368547502,0,0,0,-1,0,0,-1,0,0
1296819734,0,0,0,-1,0,0,-1,0,0
626268885,220390853544394752,2,2,-1,0,6,-1,0,17
2833613884,0,0,0,-1,0,0,-1,0,1
2481542341,0,0,0,-1,0,0,-1,0,0
98475523,0,0,0,-1,0,1,-1,0,17
388184871,0,0,0,-1,0,1,-1,0,15
2927936108,0,0,0,-1,0,1,-1,0,2
1320846061,468425309293793281,6,6,-1,0,1,-1,0,17
1662497828,843340056794484736,1600,3666,-1,0,152,-1,0,1938
2776874814,0,0,0,-1,0,0,-1,0,3
2852038289,0,0,0,-1,0,1,-1,0,23
102113171,0,0,0,-1,0,0,-1,0,1
1414497685,0,0,0,-1,0,1,-1,0,32
1943249490,0,0,0,-1,0,0,-1,0,0
605194948,0,0,0,-1,0,0,-1,0,5
1564527049,352235694447529984,1,1,-1,0,1,-1,0,2
137453119,12902090399,8,8,-1,0,1,-1,0,39
166240365,0,0,0,-1,0,0,-1,0,0
2674314164,491980758673031169,2,2,-1,0,1,-1,0,24
1566620688,352528180462108672,2,2,-1,0,0,-1,0,0
2685241435,0,0,0,-1,0,0,-1,0,0
433073108,197360067991977984,1,1,-1,0,11,-1,0,14
439252417,0,0,0,-1,0,0,-1,0,3
73849494,54244279454928896,44,44,-1,0,187,-1,0,506
626956079,0,0,0,-1,0,1,-1,0,11
2427421814,0,0,0,-1,0,0,-1,0,0
129003395,11659123716,2,2,-1,0,0,-1,0,1
287104056,62095251107627008,3,3,-1,0,1,-1,0,2
311562201,0,0,0,-1,0,1,-1,0,0
1438699614,0,0,0,-1,0,0,-1,0,0
1655768768,0,0,0,-1,0,2,-1,0,7
2835189559,521306403042906113,42,42,-1,0,10,-1,0,28
1906316660,500192087355432960,86,86,-1,0,38,-1,0,58
2705255948,496148213511245824,1,1,-1,0,17,-1,0,139
156409197,0,0,0,-1,0,4,-1,0,1
2233499223,0,0,0,-1,0,0,-1,0,0
1096246826,633044291640819712,1600,4221,-1,0,218,-1,0,449
15814195,1061836883496961,38,38,-1,0,10,-1,0,95
420164131,0,0,0,-1,0,0,-1,0,0
237096147,25016111598669824,130,130,-1,0,8,-1,0,90
245909998,39181803642159104,67,67,-1,0,1,-1,0,0
75831867,0,0,0,-1,0,0,-1,0,0
908183600,0,0,0,-1,0,5,-1,0,25
2922643544,542621630027943936,18,18,-1,0,6,-1,0,68
869121919,0,0,0,-1,0,0,-1,0,0
2419405501,0,0,0,-1,0,0,-1,0,7
175498764,20495946375,961,961,-1,0,43,-1,0,277
823776398,0,0,0,-1,0,0,-1,0,0
232808231,0,0,0,-1,0,2,-1,0,15
2621270044,0,0,0,-1,0,0,-1,0,0
486157648,0,0,0,-1,0,0,-1,0,1
365693724,0,0,0,-1,0,8,-1,0,1058
858229790,0,0,0,-1,0,0,-1,0,1
320757748,82808056085364736,14,14,-1,0,4,-1,0,5
88530196,0,0,0,-1,0,0,-1,0,0
135754629,12621722180,24,24,-1,0,5,-1,0,13
2165015354,0,0,0,-1,0,1,-1,0,10
2621971052,0,0,0,-1,0,0,-1,0,0
2754284458,0,0,0,-1,0,6,-1,0,5
2936380382,0,0,0,-1,0,0,-1,0,0
1163174168,300257138809380864,1,1,-1,0,0,-1,0,1
2489637864,465444196082405376,1,1,-1,0,0,-1,0,0
2775568746,524817234401558528,784,784,-1,0,6,-1,0,22
2279684530,424985224251203584,93,93,-1,0,4,-1,0,41
2709571105,496914756134264832,3,3,-1,0,5,-1,0,16
571635050,0,0,0,-1,0,0,-1,0,7
2596949754,606464995472384002,1,1,-1,0,0,-1,0,0
2157106618,0,0,0,-1,0,0,-1,0,0
2902626929,539844944333406209,2,2,-1,0,0,-1,0,3
1342219478,0,0,0,-1,0,0,-1,0,0
52431538,2422186879,2,2,-1,0,1,-1,0,11
2192111858,0,0,0,-1,0,0,-1,0,1
1591804454,356190907957129216,20,20,-1,0,3,-1,0,50
788592300,240683107869675520,1,1,-1,0,258,-1,0,15
184409745,22438893799,3,3,-1,0,4,-1,0,4
2231173856,574578328666931201,1600,8738,-1,0,22,-1,0,8
460191883,158522301992804354,1,1,-1,0,0,-1,0,1
268723420,637294295163146241,1600,1742,-1,0,40,-1,0,101
1221054739,0,0,0,-1,0,0,-1,0,14
1451704956,337590731915018240,1,1,-1,0,1,-1,0,13
1731119384,387971663159373824,2,2,-1,0,1,-1,0,1
47662332,2194016540,2,2,-1,0,3,-1,0,1
87495689,5426475233,134,134,-1,0,37,-1,0,51
1557436578,351413045639131137,223,223,-1,0,130,-1,0,441
300362543,95204232113815552,1,1,-1,0,3,-1,0,25
140097826,0,0,0,-1,0,0,-1,0,5
1915636669,0,0,0,-1,0,2,-1,0,2
597473035,208934454473928704,22,22,-1,0,3,-1,0,38
69933314,0,0,0,-1,0,1,-1,0,21
1510996410,0,0,0,-1,0,2,-1,0,1
107191753,251367328850264064,16,16,-1,0,0,-1,0,11
2792830931,0,0,0,-1,0,2,-1,0,0
715707156,284535181761716224,3,3,-1,0,1,-1,0,0
289070451,0,0,0,-1,0,1,-1,0,0
50276390,0,0,0,-1,0,7,-1,0,0
2322455307,0,0,0,-1,0,3,-1,0,4
609177359,213650953847582720,5,5,-1,0,0,-1,0,0
499893208,1296447143243403264,85,85,-1,0,1469,-1,0,1553
349669158,0,0,0,-1,0,0,-1,0,10
103602327,7596605546,1,1,-1,0,0,-1,0,10
601477558,210557082292846592,50,50,-1,0,6,-1,0,18
630509793,362019307753963520,315,315,-1,0,62,-1,0,65
2523763708,0,0,0,-1,0,0,-1,0,0
1308120811,0,0,0,-1,0,0,-1,0,1
1017397116,0,0,0,-1,0,0,-1,0,3
444789762,150905497082531840,6,6,-1,0,2,-1,0,65
91180618,5909531556,48,48,-1,0,77,-1,0,120
870791030,0,0,0,-1,0,0,-1,0,0
740557202,234340155203416065,12,12,-1,0,2,-1,0,8
818126882,0,0,0,-1,0,0,-1,0,0
177099026,827296856656842752,1600,8641,-1,0,526,-1,0,274
62785193,0,0,0,-1,0,0,-1,0,1
2968322215,746395018332626944,475,475,-1,0,53,-1,0,576
89200049,6238531841,437,437,-1,0,210,-1,0,140
2879343654,0,0,0,-1,0,0,-1,0,0
101630034,7352092966,120,120,-1,0,37,-1,0,75
1494848546,355364356147523585,11,11,-1,0,283,-1,0,777
433458306,206127678636572674,48,48,-1,0,8,-1,0,371
543756433,0,0,0,-1,0,0,-1,0,10
2768530199,0,0,0,-1,0,0,-1,0,0
2267871545,0,0,0,-1,0,2,-1,0,158
833206626,0,0,0,-1,0,6,-1,0,2
989611525,279274168040714241,16,16,-1,0,0,-1,0,11
712951498,389422357242478593,2,2,-1,0,13,-1,0,76
311155981,0,0,0,-1,0,0,-1,0,1
2894718908,541624657871261696,1,1,-1,0,4,-1,0,38
2208554744,404223309920755712,1,1,-1,0,2,-1,0,19
470123054,161448960593113088,1,1,-1,0,3,-1,0,9
2499900723,517474354456965120,1,1,-1,0,2,-1,0,31
2951694120,555601751835828225,54,54,-1,0,5,-1,0,14
838506404,254096348985573377,1,1,-1,0,3,-1,0,6
253649866,40648882757046272,156,156,-1,0,106,-1,0,481
204926563,532592028497231872,633,633,-1,0,15,-1,0,240
571493902,198657381629050880,875,875,-1,0,66,-1,0,207
1646415084,0,0,0,-1,0,1,-1,0,4
591495217,262737484457336832,1,1,-1,0,1,-1,0,3
222307160,0,0,0,-1,0,0,-1,0,0
285451006,0,0,0,-1,0,1,-1,0,0
1022256373,304616602907865089,1600,3166,-1,0,42,-1,0,39
1003307948,279020175200763904,7,7,-1,0,11,-1,0,7
2766263989,0,0,0,-1,0,0,-1,0,3
2174152232,0,0,0,-1,0,0,-1,0,0
261712373,44414038318399488,1,1,-1,0,2,-1,0,2
2503746635,458915302731177984,111,111,-1,0,27,-1,0,54
1240605626,0,0,0,-1,0,0,-1,0,16
314541001,277366604701003776,1,1,-1,0,2,-1,0,0
389012127,274318148797349888,41,41,-1,0,3,-1,0,19
1215687212,0,0,0,-1,0,0,-1,0,0
2596646074,1005727627737350146,14,14,-1,0,5,-1,0,17
250508514,211904536665792512,7,7,-1,0,3,-1,0,18
1515059029,359389933175185408,2,2,-1,0,1,-1,0,1
522416388,0,0,0,-1,0,0,-1,0,0
374238820,175376131611033600,1600,2883,-1,0,199,-1,0,266
2399828475,460352862334517248,5,5,-1,0,7,-1,0,43
2291342297,0,0,0,-1,0,0,-1,0,0
966865130,1269835832799657991,1600,8137,-1,0,677,-1,0,511
2421911983,454314114249404416,31,31,-1,0,8,-1,0,67
2149377008,0,0,0,-1,0,0,-1,0,0
62808715,0,0,0,-1,0,0,-1,0,0
2878285545,537692223891316736,7,7,-1,0,0,-1,0,5
455725093,154908806873231360,1,1,-1,0,0,-1,0,13
363348079,443604409935618048,824,824,-1,0,81,-1,0,114
843565842,538256413198680064,2,2,-1,0,0,-1,0,0
2654016612,0,0,0,-1,0,5,-1,0,55
1275996608,313739276762361856,3,3,-1,0,2,-1,0,1
2861070951,0,0,0,-1,0,0,-1,0,2
216265123,0,0,0,-1,0,1,-1,0,1
708690978,0,0,0,-1,0,1,-1,0,3
302289138,0,0,0,-1,0,0,-1,0,0
293819597,565303220139220992,3,3,-1,0,1,-1,0,4
2744802877,0,0,0,-1,0,0,-1,0,16
2874695925,0,0,0,-1,0,0,-1,0,15
2349837967,0,0,0,-1,0,4,-1,0,19
1039897422,290569195773652993,6,6,-1,0,5,-1,0,62
2369390460,440235974790881280,72,72,-1,0,13,-1,0,149
95636129,0,0,0,-1,0,0,-1,0,18
1828728660,0,0,0,-1,0,0,-1,0,0
1007661409,279627342698131456,1,1,-1,0,3,-1,0,42
968321293,272381059524595713,3,3,-1,0,6,-1,0,41
1730852977,375479715730968577,1,1,-1,0,2,-1,0,8
333343273,0,0,0,-1,0,0,-1,0,3
1036598461,0,0,0,-1,0,0,-1,0,0
588204064,0,0,0,-1,0,2,-1,0,18
2646995190,0,0,0,-1,0,1,-1,0,4
2887528524,528929858030551041,19,19,-1,0,11,-1,0,83
2938925952,546901012817399809,6,6,-1,0,0,-1,0,15
2877066094,0,0,0,-1,0,0,-1,0,28
215328190,0,0,0,-1,0,0,-1,0,0
790314043,240946333312249856,2,2,-1,0,13,-1,0,15
1036365241,304190302376300545,5,5,-1,0,1,-1,0,0
408086232,134232389311397890,9,9,-1,0,3,-1,0,21
362822340,131060979890003969,2,2,-1,0,0,-1,0,14
498463118,255088528034246656,19,19,-1,0,0,-1,0,0
256377565,40288540642381824,4,4,-1,0,0,-1,0,0
564553447,439422094603190272,1,1,-1,0,17,-1,0,23
400163930,759742579369914368,1600,5403,-1,0,82,-1,0,151
1248147565,327327102431019008,3,3,-1,0,1,-1,0,23
517687879,184954640364871680,23,23,-1,0,0,-1,0,0
2853926678,521536077232762881,148,148,-1,0,24,-1,0,40
1710374616,0,0,0,-1,0,0,-1,0,0
1023739364,282060217997475840,71,71,-1,0,2,-1,0,10
554135332,235221080535605248,2,2,-1,0,1,-1,0,12
1105517424,293485680414294017,4,4,-1,0,24,-1,0,0
626215128,621987377087561729,109,109,-1,0,6,-1,0,509
1732892388,375709068674863104,9,9,-1,0,1,-1,0,15
190543747,1311042301683142656,1600,148492,-1,0,1426,-1,0,373
1931474490,436560521320734721,19,19,-1,0,7,-1,0,99
2401840465,0,0,0,-1,0,0,-1,0,4
101741776,7365758610,2,2,-1,0,8,-1,0,35
739435562,1243390462662066176,45,45,-1,0,2144,-1,0,48
620407094,0,0,0,-1,0,0,-1,0,0
2473467804,0,0,0,-1,0,0,-1,0,0
386748345,122757138253754369,6,6,-1,0,3,-1,0,0
15309611,594311070916997121,1600,6115,-1,0,146,-1,0,67
286538676,61669920437583872,3,3,-1,0,0,-1,0,3
1027469598,0,0,0,-1,0,3,-1,0,12
531293391,0,0,0,-1,0,82,-1,0,15
469831355,231658429150806016,446,446,-1,0,339,-1,0,1033
2390132731,1102558864631685121,1600,15205,-1,0,1320,-1,0,1081
2812155304,525809275911016448,1,1,-1,0,0,-1,0,3
2386090988,540624522840637440,29,29,-1,0,13,-1,0,69
2888236279,0,0,0,-1,0,2,-1,0,2
1024264794,0,0,0,-1,0,0,-1,0,0
293913493,0,0,0,-1,0,0,-1,0,2
1865959428,379088404933120000,41,41,-1,0,2,-1,0,9
154124778,0,0,0,-1,0,1,-1,0,0
423575016,0,0,0,-1,0,0,-1,0,1
2245431531,0,0,0,-1,0,0,-1,0,0
2863357980,0,0,0,-1,0,0,-1,0,0
458788946,210147028053925888,3,3,-1,0,1,-1,0,23
1689083642,0,0,0,-1,0,0,-1,0,2
2151439408,393766762883604480,1,1,-1,0,0,-1,0,2
91930411,5966415007,1,1,-1,0,0,-1,0,1
1340569554,594057174625562624,217,217,-1,0,47,-1,0,319
1651217395,0,0,0,-1,0,0,-1,0,0
372633564,0,0,0,-1,0,0,-1,0,0
1109301416,0,0,0,-1,0,0,-1,0,0
2577254983,479791736722444289,1,1,-1,0,2,-1,0,11
349449041,99962555681865729,2,2,-1,0,0,-1,0,0
299622162,70103291777921024,2,2,-1,0,4,-1,0,7
515934620,0,0,0,-1,0,0,-1,0,6
1094722729,0,0,0,-1,0,3,-1,0,9
2901161440,540961723432595457,2,2,-1,0,0,-1,0,18
521150756,178769561951272960,5,5,-1,0,3,-1,0,46
2465146524,0,0,0,-1,0,0,-1,0,1
2292096196,425200999264165888,1,1,-1,0,1,-1,0,1
1551698665,350386260562558977,28,28,-1,0,0,-1,0,18
852807032,0,0,0,-1,0,1,-1,0,0
189367096,0,0,0,-1,0,2,-1,0,0
1169354642,304262122123177985,1356,1356,-1,0,152,-1,0,208
213839717,89102270695882753,672,672,-1,0,50,-1,0,0
105027902,7774598496,153,153,-1,0,3,-1,0,2
39730440,1783581204,21,21,-1,0,11,-1,0,59
208437151,0,0,0,-1,0,0,-1,0,0
1958169374,389288641232523264,1,1,-1,0,3,-1,0,12
2887461647,535934785123004416,4,4,-1,0,3,-1,0,7
2960673077,0,0,0,-1,0,0,-1,0,1
790382730,0,0,0,-1,0,3,-1,0,0
319765200,82147083016093696,3,3,-1,0,0,-1,0,7
2352739383,436186529397223425,276,276,-1,0,25,-1,0,0
2378126071,442166710066368512,81,81,-1,0,49,-1,0,65
2797756404,508950749946974208,11,11,-1,0,0,-1,0,11
908353375,325023215942512640,1600,1903,-1,0,146,-1,0,159
1710933331,0,0,0,-1,0,0,-1,0,8
887643374,0,0,0,-1,0,0,-1,0,0
102306240,8584748354,1600,1887,-1,0,36,-1,0,39
2394674064,0,0,0,-1,0,3,-1,0,6
2771650858,511720751813369856,520,520,-1,0,76,-1,0,431
2963950864,554476570128035840,2,2,-1,0,3,-1,0,29
147686609,26242415054,674,674,-1,0,182,-1,0,281
2235118933,0,0,0,-1,0,0,-1,0,0
36250615,1644967542,6,6,-1,0,7,-1,0,3
342022644,0,0,0,-1,0,1,-1,0,5
2813427595,511912580139343872,1,1,-1,0,18,-1,0,22
193320544,0,0,0,-1,0,0,-1,0,2
110329516,8488347951,99,99,-1,0,13,-1,0,33
1475228058,0,0,0,-1,0,1,-1,0,36
2899041884,0,0,0,-1,0,0,-1,0,0
186394183,0,0,0,-1,0,0,-1,0,0
2360635404,555379533470109696,355,355,-1,0,1,-1,0,15
546434717,188083719628795905,5,5,-1,0,1,-1,0,7
2215454149,405276624037232640,1,1,-1,0,3,-1,0,13
2307802592,431382068355162112,5,5,-1,0,23,-1,0,94
892018610,0,0,0,-1,0,0,-1,0,0
239142956,26784184479522816,2,2,-1,0,25,-1,0,14
2227228342,0,0,0,-1,0,0,-1,0,19
501606946,173325129584095232,25,25,-1,0,22,-1,0,48
606364480,0,0,0,-1,0,0,-1,0,5
1104208886,491629553257689088,300,300,-1,0,819,-1,0,2935
1165056470,301294669621497856,28,28,-1,0,14,-1,0,55
356519283,0,0,0,-1,0,0,-1,0,0
43953322,1994937335,1,1,-1,0,8,-1,0,1
1000396728,285426251886366721,16,16,-1,0,15,-1,0,154
83768180,5027137595,1,1,-1,0,3,-1,0,0
1098223687,0,0,0,-1,0,0,-1,0,0
2246067665,0,0,0,-1,0,0,-1,0,0
462290467,157560635062894592,1,1,-1,0,0,-1,0,5
310684842,0,0,0,-1,0,0,-1,0,0
883621711,0,0,0,-1,0,0,-1,0,0
2486158158,464925599824625664,28,28,-1,0,76,-1,0,272
2861558949,0,0,0,-1,0,0,-1,0,35
2834022338,0,0,0,-1,0,1,-1,0,13
1074984247,383947917012115456,2,2,-1,0,0,-1,0,0
1130789455,0,0,0,-1,0,0,-1,0,34
2781755835,0,0,0,-1,0,0,-1,0,0
148195519,0,0,0,-1,0,0,-1,0,0
1587735906,355575301130043392,11,11,-1,0,2,-1,0,13
2862183036,523399266094419968,1,1,-1,0,0,-1,0,0
289345235,0,0,0,-1,0,0,-1,0,0
45263133,2060596483,1171,1171,-1,0,31,-1,0,71
1898592554,396919460164276224,2,2,-1,0,4,-1,0,0
297236919,69706993824305152,13,13,-1,0,32,-1,0,149
2833915867,0,0,0,-1,0,1,-1,0,3
63707809,3177329824,60,60,-1,0,11,-1,0,0
1453964342,345311058266828800,122,122,-1,0,275,-1,0,99
365321783,108800938139074560,2,2,-1,0,0,-1,0,0
2337890561,443781691115851776,2,2,-1,0,0,-1,0,38
133791314,12294882427,194,194,-1,0,34,-1,0,122
2738736912,500829779948744704,545,545,-1,0,23,-1,0,56
807428359,283632703105011712,45,45,-1,0,18,-1,0,132
122585195,10410443969,1,1,-1,0,2,-1,0,1
160254020,0,0,0,-1,0,1,-1,0,1
2870906602,1223729493023563781,282,282,-1,0,1,-1,0,3
749198215,0,0,0,-1,0,0,-1,0,1
772246446,238023572281491456,1,1,-1,0,1,-1,0,11
2833170173,0,0,0,-1,0,0,-1,0,0
2786063762,534706541291507712,2,2,-1,0,6,-1,0,15
2289208756,424454347838484480,12,12,-1,0,21,-1,0,26
420454684,142712844805353472,5,5,-1,0,1,-1,0,18
2299368548,0,0,0,-1,0,0,-1,0,0
2509726612,459930689195212800,17,17,-1,0,6,-1,0,38
2257446418,418591784781238272,4,4,-1,0,4,-1,0,22
614021909,215668139768283136,19,19,-1,0,3,-1,0,0
140031814,0,0,0,-1,0,8,-1,0,0
1944629137,0,0,0,-1,0,1,-1,0,24
2803982300,0,0,0,-1,0,2,-1,0,0
2367930547,595156564014538752,1600,5598,-1,0,254,-1,0,260
625004701,0,0,0,-1,0,1,-1,0,0
2977480245,0,0,0,-1,0,0,-1,0,0
994461769,0,0,0,-1,0,0,-1,0,5
148926391,0,0,0,-1,0,2,-1,0,1
561829484,0,0,0,-1,0,0,-1,0,0
2375591276,0,0,0,-1,0,1,-1,0,0
2676565160,492273156783349761,2,2,-1,0,0,-1,0,4
513226414,0,0,0,-1,0,0,-1,0,0
407212664,0,0,0,-1,0,0,-1,0,1
1866569376,0,0,0,-1,0,2,-1,0,1
1196619061,0,0,0,-1,0,0,-1,0,0
502613086,205741117675814912,172,172,-1,0,138,-1,0,211
89617567,19082021754,4,4,-1,0,6,-1,0,14
2802287089,0,0,0,-1,0,0,-1,0,1
954237714,269896549172133889,2,2,-1,0,0,-1,0,0
860594478,0,0,0,-1,0,0,-1,0,1
1465954812,339533401818288128,14,14,-1,0,0,-1,0,7
1057996892,0,0,0,-1,0,0,-1,0,0
105442368,0,0,0,-1,0,0,-1,0,0
1904512644,770422899551277056,1209,1209,-1,0,50,-1,0,255
2887828984,536133311778025472,21,21,-1,0,4,-1,0,40
555686930,198269288006696961,2,2,-1,0,1,-1,0,2
2936172116,0,0,0,-1,0,28,-1,0,183
2843405879,0,0,0,-1,0,0,-1,0,3
227241136,0,0,0,-1,0,0,-1,0,0
2752458917,0,0,0,-1,0,0,-1,0,0
289756940,0,0,0,-1,0,5,-1,0,9
2507637630,0,0,0,-1,0,0,-1,0,0
203076554,162191885631373312,79,79,-1,0,47,-1,0,102
476567527,240763280338083840,9,9,-1,0,3,-1,0,4
844399878,250814157144850432,4,4,-1,0,1,-1,0,3
204875908,37557042050895872,1,1,-1,0,1,-1,0,37
417697745,1071365292008374272,1600,4061,-1,0,190,-1,0,815
2172540929,0,0,0,-1,0,0,-1,0,0
63100157,0,0,0,-1,0,0,-1,0,0
266656067,0,0,0,-1,0,3,-1,0,9
2202305402,402621196597858304,1,1,-1,0,2,-1,0,10
2791266913,0,0,0,-1,0,0,-1,0,5
907238083,0,0,0,-1,0,12,-1,0,0
2963315057,552319572473556995,174,174,-1,0,64,-1,0,174
2148147755,0,0,0,-1,0,0,-1,0,0
609229754,0,0,0,-1,0,0,-1,0,1
2562315153,0,0,0,-1,0,0,-1,0,15
82608126,45208486367338496,181,181,-1,0,55,-1,0,254
1646856835,364235353239994370,37,37,-1,0,0,-1,0,3
2419137805,0,0,0,-1,0,1,-1,0,2
2620803210,-1,201,201,-1,0,16,-1,0,2
169134017,0,0,0,-1,0,12,-1,0,2
6368722,80738572,1121,1121,-1,0,427,-1,0,498
2722644410,498925294925774848,441,441,-1,0,146,-1,0,348
373193114,113837455056187393,8,8,-1,0,2,-1,0,12
1970016931,391375817042694144,135,135,-1,0,29,-1,0,42
1175421884,0,0,0,-1,0,5,-1,0,73
2456483783,451544439174209536,284,284,-1,0,135,-1,0,0
2855038090,528561564862152704,135,135,-1,0,120,-1,0,0
750943513,0,0,0,-1,0,0,-1,0,0
1054783897,324843956070383617,13,13,-1,0,42,-1,0,336
802690242,248828636281581568,1,1,-1,0,3,-1,0,34
573734863,0,0,0,-1,0,11,-1,0,10
364404335,114771008438800384,5,5,-1,0,0,-1,0,14
2306715458,0,0,0,-1,0,0,-1,0,0
2499208639,487047282626293760,21,21,-1,0,17,-1,0,50
262203544,0,0,0,-1,0,3,-1,0,29
89639867,5812786229,233,233,-1,0,6,-1,0,9
413627471,203211647957999616,6,6,-1,0,5,-1,0,0
207073460,28593633787,24,24,-1,0,1,-1,0,1
2941940590,0,0,0,-1,0,0,-1,0,0
1080733952,0,0,0,-1,0,0,-1,0,0
2923620945,545611003082596352,23,23,-1,0,135,-1,0,1031
2328195500,465910459418157056,72,72,-1,0,7,-1,0,26
2338603737,433599421096656896,48,48,-1,0,30,-1,0,134
2299718923,425170370673385472,1325,1325,-1,0,174,-1,0,419
2514365427,0,0,0,-1,0,0,-1,0,4
149583017,0,0,0,-1,0,2,-1,0,0
1444171951,336515080600551424,1,1,-1,0,0,-1,0,0
1064751966,0,0,0,-1,0,0,-1,0,0
2189613431,408909773560893440,1,1,-1,0,1,-1,0,14
2840865925,0,0,0,-1,0,4,-1,0,1
1018954152,0,0,0,-1,0,2,-1,0,4
2159607798,0,0,0,-1,0,0,-1,0,5
1009018705,0,0,0,-1,0,0,-1,0,0
1060759459,0,0,0,-1,0,3,-1,0,0
2235636554,409577746986045440,10,10,-1,0,0,-1,0,0
1131834174,0,0,0,-1,0,0,-1,0,0
2931142013,545738543726067712,29,29,-1,0,60,-1,0,75
2907153913,536132586129461248,1,1,-1,0,0,-1,0,43
476164819,444627650233905152,1,1,-1,0,2,-1,0,13
1233351792,307763939440222208,26,26,-1,0,4,-1,0,11
872338909,0,0,0,-1,0,2,-1,0,73
2921911159,0,0,0,-1,0,2,-1,0,0
516148915,291997824030236672,1,1,-1,0,5,-1,0,37
2156014177,393932941794885632,1,1,-1,0,1,-1,0,0
248035168,0,0,0,-1,0,0,-1,0,0
2191183849,0,0,0,-1,0,0,-1,0,0
1854819313,0,0,0,-1,0,0,-1,0,0
2694579190,0,0,0,-1,0,2,-1,0,1
160376823,84318745417363456,579,579,-1,0,100,-1,0,373
1483225135,342020252089061376,25,25,-1,0,34,-1,0,70
20160471,266445831022972928,1,1,-1,0,10,-1,0,6
197010281,0,0,0,-1,0,9,-1,0,5
2507180714,0,0,0,-1,0,0,-1,0,0
1852992852,540810913851650048,1600,4250,-1,0,421,-1,0,216
2378054704,0,0,0,-1,0,0,-1,0,0
1405795231,0,0,0,-1,0,0,-1,0,51
629421992,221630893163413504,25,25,-1,0,0,-1,0,2
708050534,226484561616461824,2,2,-1,0,0,-1,0,5
2308604105,0,0,0,-1,0,2,-1,0,39
1210678975,0,0,0,-1,0,0,-1,0,3
270033648,305423389726736384,553,553,-1,0,23,-1,0,160
495541816,170699556147834881,12,12,-1,0,3,-1,0,46
2605334204,0,0,0,-1,0,0,-1,0,20
347745970,0,0,0,-1,0,0,-1,0,13
2958244885,0,0,0,-1,0,5,-1,0,16
1218515982,0,0,0,-1,0,0,-1,0,0
291071770,64668570692485120,2,2,-1,0,0,-1,0,8
57436654,2675965125,395,395,-1,0,149,-1,0,485
41556117,422772243400515584,17,17,-1,0,74,-1,0,105
