user_id,id,user_mentions
267636347,48632184755593216,86919542
267636347,48626998880374784,
267636347,48612454531477504,72660086
267636347,48598124687671297,
267636347,48597619106267136,139334423
267636347,48597594515050496,395099773
267636347,48596820619821057,
267636347,48596470596780032,
267636347,48596388673630208,86919542
267636347,48596153457049600,
267636347,48595094315610112,267636347
267636347,48582858935246849,
267636347,48580319716184064,86919542;2164239224;307140693;100933028;161289385;259253962;111590084
267636347,48555178470809600,139334423
267636347,48555023977807872,
267636347,48529678008467456,176781993
267636347,48408779171168256,
267636347,48408186419544064,121471083;267636347
267636347,48405759653969920,786635472;267636347
267636347,48402110475276288,
267636347,48398775487705088,164560022
267636347,48397558715916288,
267636347,48397292394393601,
267636347,48394819063652352,176781993;86919542
267636347,48394236676161537,
267636347,48393883746451456,
267636347,48393558591422464,86919542
267636347,48392331983990785,
267636347,48390536742187008,
267636347,48388648290369536,
267636347,48387738138980352,259253962;176781993
267636347,48386427020513280,267636347
267636347,48384269172744192,
267636347,48383683303976961,86919542
267636347,48383334568566784,
267636347,48382291688439808,176781993;86919542;267636347
267636347,48353785759797248,161289385
267636347,48352540122808320,100933028
267636347,48333869241470976,86919542;267636347
267636347,48326288502571008,
267636347,48325297128480768,111590084;267636347
267636347,48313111127654400,570603956
267636347,48312962561228800,176781993
267636347,48310847377915904,
267636347,48309798621548544,176781993
267636347,48308862910070784,176781993;267636347
267636347,48308580172042240,267636347
267636347,48308515265196032,
267636347,48308190722539520,267636347
267636347,48305687058591745,
267636347,48305386100490240,
267636347,48302710684000256,182655287
267636347,48302489845514240,176781993;2164239224;259253962;111590084;307140693;244121604;522763737;86919542
2743855379,500390399345983488,1570829642;2741250634
518031131,1236044666098847744,34613288;18988524;95411613;104539868
518031131,1236033694336528385,34613288;18988524;95411613;104539868
518031131,1128034968305668096,340189845;135841339;1070352731343339522
518031131,1124007557906014215,
518031131,563604951839309826,2278629338
518031131,326011047339249665,1029687374
518031131,273243231020523521,
518031131,273096769183813632,
518031131,272563052535230464,
518031131,270660855157379073,
518031131,268882859920596994,
518031131,268551942559629312,
410201738,1312216416632750080,2725171190
410201738,1276665816877076481,343001009;719677447281774592;16378093
410201738,1250011679091556360,212674482
410201738,1200196594710327296,43633246
410201738,1063387693294514176,1452209112
410201738,1062884969238937601,57785567
410201738,1047663626163769344,14173315
410201738,1036421509340905473,26642006;25073877
410201738,980871447815049216,949576229098835968;998862573767462912;105086878
410201738,952298074369650689,27434900
410201738,903335669359136770,803694179079458816
410201738,893446112253759488,2882229076;39868135;98458067;92380663
410201738,892332822408646656,742143
410201738,889611856847015936,2882229076;39868135
410201738,889611810806091778,2882229076;39868135
410201738,881974255419891712,19725644
410201738,881267431683084296,
410201738,875148341096710144,2882229076;759251
410201738,875148177103618048,1184647243
410201738,873637271995641857,1184647243
410201738,872201293309333504,14260960
410201738,870786759315083265,2882229076;39868135;62383743
410201738,870761953400160256,2882229076;62383743
410201738,870659333486505985,2882229076;39868135
410201738,870573620090851328,2882229076;39868135
410201738,870573201499279361,2882229076;39868135
410201738,868519032735117312,19725644
410201738,867556222135918593,166669818;25073877
410201738,865353246935851013,2882229076;39868135
410201738,865353228191485954,2882229076;39868135
410201738,827696974430404608,2882229076;759251;28785486;26585095;5741722
410201738,824805267665739779,19725644
410201738,823254215367725056,13850422
410201738,815021426591825920,1184647243
410201738,814954746410921984,29442313
410201738,814263356341317632,1184647243
410201738,812283221123678208,2882229076
410201738,801105976048881664,29442313
410201738,797817372044365825,1184647243
410201738,796123259699888128,1184647243
410201738,794982268850802692,2882229076
410201738,794982202010402816,2882229076
410201738,787403381954543617,1344951
410201738,782372311995392001,1184647243
410201738,778573235810107392,2882229076
410201738,778572325667086336,14569869;842727376995979264
410201738,778571709859393536,16017475
410201738,778270301834600448,
410201738,778237801410269184,1184647243
410201738,776045605193940992,41814169
410201738,776044622699192320,1184647243
410201738,775771996797952000,742143
410201738,774582508981747713,18856867
410201738,773999898421301248,2677031721
410201738,773853963099770880,18856867
410201738,772873790812487681,
410201738,767105953548337152,1184647243
410201738,767105317683560453,1184647243
410201738,691325251955744768,
410201738,612044711876898816,14777215
410201738,607685988182163456,14777215
410201738,605112987112718337,14777215
410201738,604071848029085696,
410201738,603705552812777472,14569869
410201738,601120081301676032,14777215
410201738,599693077503188992,14777215
410201738,598902967526412288,18856867
410201738,598638992129654784,14777215
410201738,596946522878644224,1184647243
410201738,594312968843689984,
410201738,593393762480558080,2882229076;428333;759251
410201738,592306981668409346,6577642
410201738,589427392092966912,14777215
410201738,588479674449326080,14777215
410201738,582301374055989248,14777215
2387581302,444171878262136833,
2296272441,1219976406932885504,1210692787844395013
2296272441,1197877279097049088,2451611514
2296272441,1194375696577171462,711251356;958042809302507520;27710651;29191120;108568373
2296272441,1194368708803731461,958042809302507520;27710651;29191120;108568373
2296272441,1194368332486582278,958042809302507520;27710651;29191120;108568373
2296272441,1194361924797882369,348929871;958042809302507520;29191120;108568373
2296272441,1194357178670473216,958042809302507520;29191120;108568373
2296272441,1194356706211516417,958042809302507520;29191120;108568373
2296272441,1176162229923844096,23060739;4196607945
2296272441,1162676846976278528,
2296272441,1162324050577973248,17290098;31083978;159041674
2296272441,1158788056939474945,30017454;285332860;159041674
2296272441,1158787614037725192,30017454;285332860
2296272441,1143767780765896706,4788302141;88944305;50883209
2296272441,1137683699628220416,712975859162947584;2326857668;386144968;485801262
2296272441,1136607494044889088,90643292
2296272441,1125871936393961475,2455740283
2296272441,1119622372796043267,2248624416;783214
2296272441,1103618711347449856,3131223454;3017241909;186340341
2296272441,1102584992721498113,238277202;105297123
2296272441,1101790317748125696,1017578276
2296272441,1097597972983042048,2319121626;3131223454;773938260670308352
2296272441,1095699853815046145,3131223454;226087776;773938260670308352
2296272441,1095697472758919169,3131223454;226087776;773938260670308352
2296272441,1095696966925852672,3131223454;226087776;773938260670308352
2296272441,1095696097354362881,3131223454;226087776;773938260670308352
2296272441,1095357331150381057,1351046532;50384694;729098845;265902729
2296272441,1092054896457732097,159041674;19426551;710064516
2296272441,1088820174810165252,143820595;159041674
2296272441,1081144078274834432,633087488;15880163
2296272441,1078834473674903552,829333032624615424
2296272441,1076544076252700676,
2296272441,1076150825267924992,51008528
2296272441,1076127957129793541,2451611514;15880163
2296272441,1076113880265486336,
2296272441,1073687522725806081,4788302141
2296272441,1073293132572315648,47985482;2451611514
2296272441,1073242242272452613,1674241980
2296272441,1072974757660934149,2152685876
2296272441,1072859260629983232,90643292;2859295018
2296272441,1066093379795210241,1674241980;105297123
2296272441,1066008493319221248,20870216
2296272441,1065960654274732033,2451611514
2296272441,1058014776540971008,353618618;471861846
2296272441,1055831371984310272,147973743;196618084
2296272441,1049767506146205697,19492334;3131223454
2296272441,1048109077761576960,694592164286873600;761568335138058240
2296272441,1045636801657032705,1674241980
2296272441,1042720165706686465,47659350;159041674
2296272441,1041286873929449474,4887697839
2296272441,1039878016774688768,1674241980;15439770
2296272441,1034424948247461888,216589761
2296272441,1032602679154028546,4112454315
2296272441,1029068225915564032,51008528
2296272441,1027100229076770819,159041674;47659350
2296272441,1026837088006819840,2248624416;783214
2296272441,1013074040838328320,159041674
2296272441,1013073390301777920,159041674
2296272441,1013064122076983296,159041674
2296272441,1013064079479631872,159041674
2296272441,1012015509829767169,
2296272441,1011588232843354113,3131223454;108568373;19583545
2296272441,1008279290654478336,222933777;318586985
2296272441,1008272537074184197,90643292;2362829275
2296272441,1007005101326848001,263257931
2296272441,1006585175512317952,3131223454
2296272441,1005386696719060992,132331091;3131223454
2296272441,999742832880553986,3342891663;3131223454
2296272441,999723809958760448,
2296272441,989240028340596736,
2296272441,987053881837355008,718167032
2296272441,986922235809189889,
2296272441,986209513777885185,951475077253664770
2296272441,983630242790113280,627673190
2296272441,983025182628614145,3131223454;936509931917856768
2296272441,981270459093278721,97012831
2296272441,979719938804977664,
2296272441,979668713241751552,17080337;1182598406;400069650
2296272441,979264464850694144,247844220
2296272441,978246299219824640,736207858077945856
2296272441,977453404707524608,116696556;2869168750
2296272441,972799710422536192,3131223454;1624092962
2296272441,971024580151250944,435225922;3873362656;3131223454
2296272441,968534359329386496,2251783375;105297123;19583545;35758259
2296272441,964995783350243329,825297277740777472;3131223454
2296272441,964995232650682369,3131223454
2296272441,961525436453937152,95005858;288380540;265902729
2296272441,958842012031225856,159041674
2296272441,955776448115200000,420395738;255921636;126272789;228720690;86069331
2296272441,955772916947398657,255921636;126272789;228720690;420395738;86069331
2296272441,955767663728517120,255921636;126272789;228720690;420395738;86069331
2296272441,951776635925225472,3131223454;105297123;240664869;343627165
2296272441,950705002200424449,108568373;159041674;3131223454
2296272441,949975786546696192,3131223454;108568373
2296272441,949204178194268160,159041674;558797310;4418429837
2296272441,947423061539729410,1015034476462772224;469771379;39754653
2296272441,945014952737337344,759823321
2296272441,942774226473406464,20158379;4196607945
2296272441,940632667367854081,202776817
2296272441,940631951672774662,202776817
2296272441,938792177592930310,267266170;265902729
2296272441,938790526731644929,267266170;265902729
2296272441,935246536518356994,
2296272441,928951686139449345,27728624
2296272441,923688960852979714,2353374818
2296272441,912073407004585985,829333032624615424
2296272441,910208400268591104,3131223454;105297123
2296272441,910204916102320128,3131223454;105297123
2296272441,908651565266980864,3873362656;435225922;3131223454
2296272441,907974552793296896,3292599863;435225922;3131223454
2296272441,907576954223828992,1182598406
2296272441,907215581702651905,159041674
2296272441,904719405032071170,1182598406;159041674;836987994162757632
2296272441,904716270582603778,1182598406;159041674
2296272441,903388585625362432,159041674;251763296
2296272441,902267382466564097,705314103;1627736996;3131223454
2296272441,900231168280453122,888763726706421760;3131223454
2296272441,900012069684162560,51008528
2296272441,898901632368480257,1059195559
2296272441,897784809124237313,3131223454;90643292;159041674;875581296
2296272441,897452286359633920,3131223454;739539250316771328
2296272441,897451758791704576,739539250316771328;3131223454
2296272441,897337901771575298,263576813;50853348
2296272441,895546267010519040,159041674;1182598406
2296272441,895402047851417600,3131223454;705314103
2296272441,895400762276286465,3131223454;705314103
2296272441,895397769028001792,705314103;3131223454
2296272441,892088799848738817,14978043;2987448628
2296272441,891726752573214720,3131223454
2296272441,890875566647365632,90643292;3131223454
2296272441,890284670503587840,418023704
2296272441,890180597704007680,888774708350660609;3131223454
2296272441,889103839516819458,361178230;2319480386;3131223454
2296272441,887612215498551296,14978043
2296272441,887612164936216576,14978043;2362437362;618420295;61433111
2296272441,887612078038687744,14978043;2689586863;1524557191;61433111
2296272441,887047207022718980,3131223454
2296272441,886707451642478592,2590760993
2296272441,886707341827207170,2590760993
2296272441,885598327001280513,15891449;285332860;3131223454
2296272441,885581754744143875,741335429077737472;3010366993;3131223454
2296272441,884882812234608640,348432541;3131223454
2296272441,884882409208074240,3131223454
2296272441,884464967797415936,2720977444;285332860;3131223454
2296272441,883368319419637762,27728624
2296272441,883367940598501376,27728624
2296272441,883366423430664193,27728624
2296272441,882864702291939332,902621839947653120
2296272441,882626734880903168,2542623596;3131223454
2296272441,882238991663235072,3131223454;2720977444;159041674
2296272441,882204428497027072,3131223454
2296272441,882147888998092800,159041674;3131223454
2296272441,881911549992071169,3131223454;42740869;2585396407
2296272441,881262244297932800,265902729
2296272441,879977414826364928,964027405;2742535664
2296272441,879444787790848001,343627165;403580183;1372186333;3131223454
2296272441,879444329705734144,829333032624615424;3131223454
2296272441,879303494376849409,829333032624615424
2296272441,879302143240527872,829333032624615424
2296272441,875680487200743426,318586985
2296272441,873217127389556738,829333032624615424
2296272441,873205095533510656,829333032624615424
2296272441,870249737466908673,543794957;347877311
2296272441,869451319064526848,759823321;51008528
2296272441,868042453466611712,318586985
2296272441,868041826225328128,318586985
2296272441,867866529353932801,265902729
2296272441,867751064946307074,4418429837;34613288;2966026630
2296272441,866909107370020864,3119777677
2296272441,865553609777217538,50853348
2296272441,865551578832306176,50853348
2296272441,862974291129679873,1938005526;343627165;403580183;1372186333
2296272441,862965293634727936,343627165;403580183;1372186333
2296272441,861162497201582080,294497932;159041674;382122569
2296272441,861161423883321346,294497932;159041674;382122569
2296272441,861160595164475392,382122569;159041674
2296272441,861159697277177856,294497932;159041674;382122569
2296272441,860437320570466305,20474687
2296272441,857884785359892480,2248624416
2296272441,855530920111222784,105297123;80420672
2296272441,851526999407550464,1945058802
2296272441,850396777274585093,2568270758
2296272441,849345430810918912,22903812
2296272441,847917165160386560,34626675
2296272441,845403281081946112,951840618
2296272441,843049928834408448,761568335138058240
2296272441,842731471332921345,8074522;105297123
2296272441,842331387747303424,2720977444
2296272441,842073153396453382,105297123;735491435726667777;1332697202037305351
2296272441,842073047939067911,105297123;735491435726667777;1332697202037305351
2296272441,841549557162995712,780587857;27728624;60854650
2296272441,840317833540190209,3481802655;215870292;150632123;2828454112;132637659;580330056
2296272441,840193175209795585,2251783375;234763148;2251783375
2296272441,839971084199927808,384932951
2296272441,838903129278197761,85368381;817841690593624066
2296272441,838901990864338944,85368381;817841690593624066
2296272441,838901613687418880,85368381;817841690593624066
2296272441,838799618179657728,26906309;158368965
2296272441,836988473357844485,1182598406;159041674;836987994162757632
1716586994,942432681178124290,
1716586994,883551176129740800,981860395;818763637
1716586994,883551039571587072,981860395;818763637
1716586994,591772016312602624,1317039955
1716586994,591771582319566848,1317039955
1716586994,570958328534327296,1277440984184508416
1716586994,570076876481433600,276256816;981860395
1716586994,570002961285423104,981860395
1716586994,552581330840862720,
1716586994,551714417432215552,
1716586994,542369460490108928,1317039955
1716586994,542367066381381632,
1716586994,542360850213138432,
1716586994,542358470214049792,
1716586994,541297229999263744,2177131645
1716586994,540923403688247296,
1716586994,539266732842831873,
1716586994,539261522649047040,
1716586994,539106070023929856,
1716586994,538736854707994624,
1716586994,538736822801952768,
1716586994,538132467480559616,548006311
1716586994,538101990551982081,1317039955
1716586994,537292083976220672,2296794222
1716586994,537268715835105280,
1716586994,536584277165867009,981860395
1716586994,535983298221445120,1317039955
1716586994,535783148488232960,
1716586994,535666652931981312,1317039955
1716586994,535666073576939520,
1716586994,535628110587514880,
1716586994,535087823934984193,981860395;1716586994
1716586994,535085882291027968,981860395;426690621;1277440984184508416
1716586994,534846370856071168,1317039955
1716586994,534318703769571328,
1716586994,534129863461175298,
1716586994,533342493568692224,561920028
1716586994,533332236008181762,
1716586994,533081587035172864,1317039955
1716586994,533080882534699008,1317039955
1716586994,533080278085148673,1317039955
1716586994,532255988469223424,981860395
1716586994,532251969101242368,75343843
1716586994,532250571022295041,
1716586994,531500336935342081,1317039955
1716586994,531060496552968193,
1716586994,530510448802951168,
1716586994,529805514126131201,1716586994;1686923760
1716586994,529805412623998976,
1716586994,529803321347821568,
1716586994,529802971874619394,
1716586994,529465022796562432,981860395
1716586994,529464803145023488,981860395
1716586994,528228792238886912,
1716586994,528006700570533889,
1716586994,526806655590465536,1317039955
1716586994,526488145731538944,
1716586994,525674086211805185,1317039955
1716586994,525466262600974336,707980194
1716586994,523440607667425281,
1716586994,523426608410288128,
1716586994,523194730184990720,981860395
1716586994,522920450637438976,
1716586994,522754036391755776,30743994
1716586994,522591093876350978,
1716586994,522545303900397569,
1716586994,515109686723371010,1317039955
1716586994,514939010951565312,1317039955
1716586994,513847612558938112,1317039955
1716586994,513175095737860096,1317039955
1716586994,513172412457025536,1317039955
1716586994,513142307483570176,1317039955
1716586994,513070030846963712,
1716586994,512733099629608960,981860395;1317039955
1716586994,512709061981126656,1317039955
1716586994,512367183725625344,1317039955
1716586994,512283097774432256,2770738156
1716586994,511876962328264704,552805528;2296794222
1716586994,511699633341734912,
1716586994,511647896723533824,896161374
1716586994,511640033909309442,896161374
1716586994,511637644200407040,981860395
1716586994,511637157924990976,
1716586994,511320381849092096,
1716586994,511302707270131712,703786615
1716586994,510858012102508546,1317039955
1716586994,510741046217961472,1317039955
1716586994,510740848821403648,1317039955
1716586994,510670495059304448,1317039955
1716586994,510560716278202368,1317039955
1716586994,510446446848770049,
1716586994,510397548004380672,359059898
1716586994,510264392811020288,493662057
1716586994,510065947114106880,3422518581
1716586994,510060990029762561,808907378
1716586994,509808965064982529,
1716586994,509806987744272385,
1716586994,509805978137546753,
1716586994,509731724322807810,
1716586994,509731025258160128,
1716586994,509683671347916800,324605779
1716586994,509682695308189696,1317039955
1716586994,509188817832509440,1317039955
1716586994,508750408463171584,1686923760
1716586994,508665910572630016,
1716586994,508291478565969920,561684253
1716586994,507988796118663168,
1716586994,507938217912725504,1317039955
1716586994,507913834754211840,1686923760
1716586994,507913412299739138,1686923760
1716586994,507736270186221568,
1716586994,506932398341500928,1317039955
1716586994,506929926168403968,1317039955
1716586994,506925716613902336,1686923760
1716586994,506925380155224064,1686923760
1716586994,506924973978824704,1686923760
1716586994,506923296227860480,
1716586994,506816806343151617,
1716586994,506808975535255552,1686923760
1716586994,506808446625148930,1686923760
1716586994,506802671546687488,
1716586994,506801328924803073,
1716586994,506620502454976512,
1716586994,506478590155030529,1317039955
1716586994,506475774212583426,1317039955
1716586994,506294291640377345,
1716586994,506292177195253760,1317039955
1716586994,506291432194572288,1317039955;1716586994
1716586994,506288423104413696,1317039955
1716586994,506109752578166785,
1716586994,505804151813861376,338691638
1716586994,505372227773415424,
1716586994,505342877296492544,
1716586994,505123205246222337,812773142057848832
1716586994,505046907157110784,
1716586994,504971726103392256,
1716586994,504961025834102785,
1716586994,504843279406333952,1686923760;1317039955
1716586994,504842778841341952,1686923760;1317039955
1716586994,504842451228450816,1317039955;1686923760
1716586994,504841540682788864,1686923760;1317039955
1716586994,504837447490867200,
1716586994,504829923266007041,1317039955
1716586994,504782283954343937,
1716586994,504742811158065153,1514863770
1716586994,504705120521580544,543609549
1716586994,504672799848296448,1686923760
1716586994,504669459924021248,1686923760
1716586994,504648309277863936,1514863770
1716586994,504627578305384448,
1716586994,504474493755351040,
1716586994,504472673981046786,1686923760
1716586994,504470418909315072,
1716586994,504469130633019392,1686923760
1716586994,504468753925804034,1686923760
1716586994,504468150000549889,1686923760
1716586994,504463446189301760,508212603
1716586994,504462749775429632,508212603
1716586994,504461290736476160,508212603
1716586994,504460437690540032,1716586994;508212603
1716586994,504460305611898881,
1716586994,504444872649355264,703786615
1716586994,504423227620597760,109817511
1716586994,504334707903836161,
1716586994,504285817414905856,1686923760
1716586994,504285577282588672,1686923760
1716586994,504285484357795840,2296794222;552805528
1716586994,504283293282762752,1686923760
1716586994,504278680827617280,
1716586994,504119901360242688,
1716586994,504118430409441280,1317039955
1716586994,503988113538965504,
1716586994,503961469499633664,
1716586994,503918578283057152,
1716586994,503744616576069633,514698067
1716586994,503246137823084545,
1716586994,503239100712124416,
1716586994,503228288064823296,1686923760
1716586994,503226137657753600,
1716586994,503212992927125504,
1716586994,503202035916095488,
1716586994,502837008650477568,
1716586994,502832487467589632,
1716586994,502815640789737472,
1716586994,502645501679140864,
1716586994,502599487261777920,
1716586994,502536558856400897,
1716586994,502506671210369024,
1922003246,1204078523507519490,
1922003246,1202050388381306880,
1922003246,1202046110069485571,
1922003246,1202045103495249920,
1922003246,1179203345308889088,
1922003246,1179200830634807296,
1922003246,1179199569596469248,
1922003246,1169059251303485442,
1922003246,1169056734658215938,
1922003246,1169053966568574976,
1922003246,1169052708298526720,
1922003246,1098191806162964481,395481702
1922003246,1047294412294774785,
1922003246,1047290385922289664,
1922003246,938235797534261248,
1922003246,938227998695796737,
1922003246,938227493949132800,
1922003246,928083653313384450,
1922003246,928080129879826433,
1922003246,905243115795054593,
1922003246,905238023272488960,
1922003246,905235487912206337,
1922003246,905234217985916928,
1922003246,859579584131457025,
1922003246,859577049979027456,
1922003246,859574503898193920,
1922003246,859573501337911298,
1922003246,849432761240780800,
1922003246,849430228955000832,
1922003246,849427687806521344,
1922003246,849426565922422784,
1922003246,849075512056180738,
1922003246,848927271629017090,
1922003246,847118896893251584,15846407
1922003246,829155360107700225,
1922003246,816466827177930752,
1922003246,816465556890992640,
1922003246,816464269873070080,
1922003246,793627613696634880,
1922003246,793622482607419393,
1922003246,793619931694632960,
1922003246,793618865955627009,
1922003246,727675492615127040,
1922003246,727668025541824516,
1922003246,727665461328908289,
1922003246,727664123622793216,
1922003246,717531085446324225,
1922003246,717528517722775552,
1922003246,717523674153091072,
1922003246,717518578786787328,
1922003246,717517267727048708,
1922003246,704857725914578944,
1922003246,704852623757697025,
1922003246,704848770534510592,
1922003246,690921535972982784,1125151
1922003246,671885426966179840,
1922003246,671875371822804992,
1922003246,671872804552228865,
1922003246,671871658567720960,
1922003246,668208651908222976,
1922003246,661734411038162945,622904167
1922003246,661731716000649216,
1922003246,661729201309880320,
1922003246,661728627025838080,
1922003246,585621954645913600,
1922003246,585615649772281856,
1922003246,585610532952104960,
1922003246,585608174276845568,
1922003246,573099787987238913,395481702
1922003246,572952132363526144,
1922003246,572942036648640512,
1922003246,572939613108486145,
1922003246,565335864247857153,
1922003246,565334997020995585,
1922003246,565329521818501121,
1922003246,564877810183852032,
1922003246,564832300785889283,
1922003246,539974810856849408,
1922003246,539974004610981889,
1922003246,539967325081206784,704002850
1922003246,539966268074651648,
1922003246,539965441310228480,1954510669;2901283907
1922003246,539963533015138304,
1922003246,537001055557414913,207643638
1922003246,441357578153381889,2302056690
1922003246,440274103933485056,
1922003246,429229695310114816,531529420
1922003246,429013116827889665,145852539
1922003246,426064909366222848,17517550
1922003246,412375088898396160,531524384
1922003246,396092137944535040,145852539
1922003246,393042870715695104,254189974
2406449318,555994282058715136,
2406449318,554143290509885440,
2406449318,543681337975001088,
2406449318,530630695446523904,
2406449318,490564680440487936,719584411
2406449318,449531204404903936,
2406449318,447653498570539008,
137068445,12835651678,
137068445,12834677561,
1342651820,322066084721205248,
1342651820,322065986985525249,
1342651820,322065932589613057,
491539053,809886918628573184,
916337444,486161462763593728,738188353535934467
377836820,127507440710332416,
377836820,116865612826947584,
242922275,469478679949901824,35787166
242922275,456092922325508096,
242922275,429095817333727232,
242922275,426354059273322496,
242922275,420236160477462529,
242922275,419269838411161601,797324094
242922275,418439397416382464,355920048
242922275,418436855726882816,
242922275,418125450293297152,
242922275,417698904290111488,
242922275,415693026099748865,
242922275,415110297129857024,49721822
242922275,413698958603857920,156295103
242922275,413698831428370432,156295103
242922275,413450675784544256,
242922275,412634866556350464,
242922275,411197284991655936,
242922275,410855223159443456,161802684
242922275,410604313422340096,
242922275,410422713447358464,
242922275,408992983212892160,24929621
242922275,408680776415608836,
242922275,407897288158478337,
242922275,407523812444741632,
242922275,407514507863678976,
242922275,406821831665283072,
242922275,406646601302966272,314834823
242922275,405923720205987840,
242922275,405923513535848448,27225688
242922275,405374889353560064,
242922275,405374752552148993,
242922275,404965739205263360,36032320
242922275,404965517947314176,
242922275,403137677400502272,
242922275,402439963331284992,814950185193312256
242922275,402094553387511808,
242922275,401336912549785600,
242922275,400819327471202304,
242922275,400289133211709440,
242922275,400285202146426880,
242922275,400282769999536129,17391089
242922275,398888838074228736,252462478
242922275,398833308706295808,207047921
242922275,398827949153337344,366431535
242922275,398827791418134528,
242922275,398826544661270528,207047921
242922275,398825895013908480,46191274
242922275,398825720786714624,2172247035
242922275,398825599244206080,2172247035
242922275,397906915814309888,207047921
242922275,397404969596620800,
242922275,397360211880845312,
242922275,395961479461363712,
