id,username,name,protected,withheld,verified,created_at,location,description,url,pinned_tweet_id,followers_count,following_count,tweet_count,listed_count,entities_url,entities_description
1381012927,DannyKamy,kamy castillo,False,,False,2013-04-26T03:46:45.000Z,,,,,1,24,1,0,,
615622931,jumhuriyatulmum,jumhuriyatul muminin,False,,False,2012-06-22T23:39:21.000Z,,,,,0,4,0,0,,
1243506248,q2h58483,y1g8y255l58l s574862,False,,False,2013-03-05T11:27:10.000Z,,,,,0,0,0,0,,
1181508727,chriezt_ok,christison,False,,False,2013-02-15T08:08:40.000Z,Kota bengkulu,,,,8,25,44,0,,
1168142094,mymarper,mymarper,False,,False,2013-02-11T07:29:23.000Z,,,,,0,8,1,0,,
192913473,Belfrypirate1,Steven harrison,False,,False,2010-09-20T14:08:24.000Z,,,,,0,0,0,0,,
488750073,xxxander973,alessandro alex,False,,False,2012-02-10T20:08:54.000Z,,,,,1,5,0,0,,
315601492,lltharper,Kecy Traylor Harper,False,,False,2011-06-12T04:22:24.000Z,Lanett,Truthful and Trustworthy!,,,125,508,18,0,,
2205647443,markshowrunner,Mark Miller,False,,False,2013-11-20T21:39:10.000Z,,,,,0,0,1,0,,
311117577,juanfelipegusma,juan felipe gusman,False,,False,2011-06-04T22:46:56.000Z,,,,,2,0,0,0,,
124512329,shiinakoiziro,椎名マン,False,,False,2010-03-19T16:51:43.000Z,軽井沢,ボブマーリーとＪポップをこよなく愛する七三男です。最近軽井沢に引越して仲間に会えず鹿と狐が友達・・・。ルールルルル。,,,207,234,604,3,,
2291668629,RobertoRfalck72,Iure,False,,False,2014-01-19T13:29:39.000Z,,,,,7,29,16,0,,
187642171,nesare,nelly saldaña,False,,False,2010-09-06T19:49:14.000Z,,,,,0,1,2,0,,
46963856,TuttoSuo,Tish Smith,False,,False,2009-06-13T21:07:44.000Z,,,,,3,11,16,0,,
477700262,shyntia_humaira,@shyntia_humairah,False,,False,2012-01-29T13:31:51.000Z,,,,,0,9,0,0,,
301110843,GwenSte,Gwen Ste,False,,False,2011-05-18T22:12:05.000Z,,Todo lo que pasa a mi alrededor de alguna manera es culpa mía.,,,3,50,8,0,,
334634812,TheAtakan12,Atakan Özsoy,False,,False,2011-07-13T12:27:46.000Z,İzmir,,,,5,0,3,0,,
2639010023,dannycorona16,Daniel Corona,False,,False,2014-06-24T23:16:10.000Z,,,,,0,0,0,0,,
21191808,kdekleijn,Kim de Kleijn ♥,False,,False,2009-02-18T12:41:44.000Z,Berghem / Oosterland ,"Hobby's: Fotografie
Work: documentenbeheerder @ VION Boxtel Opleiding: (directie)secretaresse",https://t.co/Yc8Bf8v1ox,,118,429,1240,0,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Yc8Bf8v1ox', 'expanded_url': 'http://kdekleijn.nl', 'display_url': 'kdekleijn.nl'}]}",
2212236485,w_hekking,Wethouder Hekking,False,,False,2013-12-07T14:03:24.000Z,,,,,1,0,3,2,,
2872644659,Xx_TFIOS_4vr_xX,Morgan Melville,False,,False,2014-11-11T18:25:51.000Z,,Pizza is life,,,23,232,63,0,,
970741922,Victor_G_Font,Hámster,False,,False,2012-11-25T20:37:59.000Z,,Estar en el twitter y de repente darte cuenta de que es de noche.,,,4,17,65,0,,
160026018,LoveHasNoEnds,Tyler Perry,False,,False,2010-06-27T00:37:02.000Z,,,,,5,0,118,0,,
2256747967,daniel2013806,DanielAlvarez,False,,False,2013-12-21T17:31:11.000Z,,"muta
de verga
yo fumu",,,0,0,0,0,,
2239697738,muhammet_362002,muhammet can başkaya,False,,False,2013-12-10T19:59:06.000Z,,,,,3,18,2,0,,
2179660874,MMerdan12346,merdan12346@box.az,False,,False,2013-11-07T08:39:41.000Z,,,,,0,1,0,0,,
710981217,ameli_lutsk,ameli,False,,False,2013-10-12T14:29:29.000Z,,,,,0,0,0,0,,
892307220,CesarJi62901658,©esar Jimenez :],False,,False,2012-10-20T02:44:19.000Z,,Hola me llamo Cesar :D #SiguemeYTeSigo xD sigue a mi hermana se llama @naomylemond,,,6,21,14,0,,"{'hashtags': [{'start': 23, 'end': 38, 'tag': 'SiguemeYTeSigo'}], 'mentions': [{'start': 70, 'end': 82, 'username': 'naomylemond'}]}"
2942180530,charleyharriso7,Charleyharrison,False,,False,2014-12-26T13:44:16.000Z,,Instagram- charleyyharrison snapchat- harri.charley,,,11,135,5,0,,
2792826356,cycldevic,Kerrie,False,,False,2014-09-06T00:14:23.000Z,,,,,0,0,0,0,,
371230382,fraleaoblq,Francisco Leal,False,,False,2011-09-10T13:02:41.000Z,,,,,0,0,0,0,,
1271505614,zouyanggary,邹洋,False,,False,2013-03-16T05:40:25.000Z,,,,,0,25,4,0,,
2257133126,unachanman55,daccha_manはうんこカスちんこ,False,,False,2013-12-22T01:37:53.000Z,,,,,0,0,0,0,,
457784581,CaamposSanti,santiago,False,,False,2012-01-07T20:28:20.000Z,,,,,0,11,0,0,,
2860895410,QuireboysLondon,London Quireboys,False,,False,2014-11-04T15:31:06.000Z,,,,,2,0,0,0,,
2762911348,zefybuL,zefybuL,False,,False,2014-09-06T13:40:06.000Z,"اطمح لزيادة الاجر لي ولكم
",تعلمت أزيف ضحكتي والقلوب أسرار على أنى بخير بعين من يجهل أحزاني,,,5,106,9,0,,
795548929,anjeliaalfarisa,anjelia alfarisa,False,,False,2012-09-01T07:23:42.000Z,,,,,2,11,0,0,,
2902583986,SolanoCandi,candi solano,False,,False,2014-12-02T17:06:48.000Z,villa bruzual turen,3 mis babi 3,,,11,93,1,0,,
44979147,jjdrumfreak,justin parsons,False,,False,2009-06-05T19:54:55.000Z,,,,,1,0,2,0,,
1855733838,de_alirio,Alirio De Jesus Gonz,False,,False,2013-09-11T23:59:01.000Z,valencia edo carabobo,,,,17,101,11,0,,
600192998,TimewisePhotos,TimewisePhotography,False,,False,2012-06-05T15:34:13.000Z,"Frederick, MD","Photographer in Frederick, MD.  Portraits of children, H.S. seniors, mommy-and-me photo sessions, maternity and more.",http://t.co/CZGMr9t8H3,,2,21,41,0,"{'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/CZGMr9t8H3', 'expanded_url': 'http://timewisephotography.com', 'display_url': 'timewisephotography.com'}]}",
366735927,troyyap5073,Troy,False,,False,2011-09-02T18:35:45.000Z,,,,,0,0,0,0,,
2709444164,7772fd6c7aec4e1,かめルク,False,,False,2014-08-05T14:20:03.000Z,,キャンペーンと見るだけ,,,6,142,1492,0,,
42350371,Meta_Knight_0,Crystabella Kosasih,False,,False,2009-05-25T04:36:47.000Z,Somewhere.....,,,,5,20,3,0,,
1411517634,thulibesto,♥I LOVE KAGISO♥,False,,False,2013-05-07T23:51:05.000Z,Gauteng,God fearing✽Welcoming Personality  @khulichana biggest fanLearnt to love thou there was no love to give♥ Forgiveness heals the heart,,,232,541,2401,0,,"{'mentions': [{'start': 39, 'end': 50, 'username': 'khulichana'}]}"
943786412,venkiswamy,kandaswamyvenkatesh,False,,False,2012-11-12T15:22:21.000Z,,,,,2,32,1,0,,
2197045574,smknsnow,鈴木 啓磨,False,,False,2013-11-16T03:45:17.000Z,,,,,786,626,355,1,,
403861927,Razakmanjothi,Razakmanjothi,False,,False,2011-11-03T03:08:22.000Z,,,,,0,10,0,0,,
1709904192,afshaprincess2,afshaprincess,False,,False,2013-08-29T12:44:21.000Z,,,,,0,20,0,0,,
434257272,vesnanikolic4,vesna nikolic,False,,False,2011-12-11T16:41:50.000Z,,,,,1,8,0,0,,
269900700,anahama,anahama,False,,False,2011-03-21T17:12:34.000Z,,,,,0,4,1,0,,
2880152518,P1G1I4V3S,RYZUZWX,False,,False,2014-11-16T22:02:53.000Z,,,,,0,0,0,0,,
540363534,b_clelia,Clelia Bambara,False,,False,2012-03-29T21:07:25.000Z,,,,,14,32,0,0,,
1233965370,ent77,Christophe Clauss,False,,False,2013-03-02T10:10:10.000Z,Melun (77),"Professeur de Sciences Physiques en collège et en GRETA, conseiller tice et péda, membre du GREID et de la DATICE de Créteil.
Chef projet ENT77 depuis 2012",http://t.co/g4y689o0TI,,35,10,13,1,"{'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/g4y689o0TI', 'expanded_url': 'http://ent.seine-et-marne.fr/', 'display_url': 'ent.seine-et-marne.fr'}]}",
321423635,umurrd,Umur Dabakoglu,False,,False,2011-06-21T15:10:46.000Z,,,,,0,0,0,0,,
493795363,MONA_275,sandra milena,False,,False,2012-02-16T06:09:39.000Z,,,,,0,5,1,0,,
599154468,wiwie_alam,wiwie_alam,False,,False,2012-06-04T08:51:46.000Z,,,,,30,141,3,0,,
1269536568,FaustoAshley376,Fausto Ashley,False,,False,2013-03-15T11:57:07.000Z,,,,,0,0,0,0,,
76892087,Djiwonolo,Adhie D'jiwonolo,False,,False,2009-09-24T08:35:20.000Z,,,,,0,0,0,0,,
2595251665,jeremisanz2,moises sanz,False,,False,2014-06-29T19:42:22.000Z,,,,,2,102,2,0,,
2992645320,3a1c2110b0f64ea,Hermes Ortiz,False,,False,2015-01-22T23:33:06.000Z,,,,,0,0,0,0,,
1500241862,enzocovone,enzo covone,False,,False,2013-06-11T04:01:00.000Z,,,,,9,11,3,0,,
2607990450,Akromaband,Akroma ,False,,False,2014-07-06T18:05:09.000Z,,,,,0,0,7,0,,
2731217093,MekaDVa,【D. Va】,False,,False,2014-08-02T00:11:34.000Z,South Korea,♛ Nᴇʀғ ᴛʜɪs﹗ ♛ || « Ｉ ｐｌａｙ ｔｏ ｗｉｎ． » || #OverwatchRP,,5.165632429369631e+17,232,109,1,1,,"{'hashtags': [{'start': 40, 'end': 52, 'tag': 'OverwatchRP'}]}"
87177298,GbMrn_,Gabriel Morin,False,,False,2009-11-03T12:20:50.000Z,"Brest, Bretagne, France",Étudiant M1 Rédacteur Traducteur @UBO_UnivBrest,,,131,287,2649,0,,"{'mentions': [{'start': 33, 'end': 47, 'username': 'UBO_UnivBrest'}]}"
2491315352,reinaldysyifa4,reinaldy kurniawan,False,,False,2014-05-12T11:38:03.000Z,,,,,10,34,17,0,,
224230382,OKIDOKI47,Diny Schouten,False,,False,2010-12-08T13:43:28.000Z,,,,,0,1,1,0,,
542702277,hoshino109,津野佑也,False,,False,2012-04-01T15:20:33.000Z,,,,,0,11,0,0,,
433901162,HopeDani,Daniella hope,False,,False,2011-12-11T05:07:09.000Z,,,,,1,3,3,0,,
105545516,lucasmjtc,lucas miranda,False,,False,2010-01-16T17:45:08.000Z,Rio de Janeiro,Oie .,,,37,75,62,0,,
2278770540,CHAMA_115,みそ。,False,,False,2014-01-06T08:19:05.000Z,,,,1.017553745779888e+18,1958,1738,2937,11,,
409912310,georginakessler,georgina kessler,False,,False,2011-11-11T11:38:20.000Z,,,,,0,1,0,0,,
2306778852,ErikEsin,esin sağlam,False,,False,2014-01-23T15:26:22.000Z,,,,,0,36,0,0,,
2240879864,Romehesselgess1,Rome hesselgesser,False,,False,2013-12-11T14:39:40.000Z,,good is the enemy of great if you are satisfied with being good you will never be great,,,3,2,3,0,,
174439224,mymummy2,Cassie Gleeson,False,,False,2010-08-03T23:00:44.000Z,,,,,5,0,0,0,,
185623747,JJ7984,John O'Neal Dixon,False,,False,2010-09-01T12:54:59.000Z,,,,,2,0,1940,0,,
1609958322,b_sthl,Bo Ståhl,False,,False,2013-07-21T07:32:16.000Z,,,,,2,7,3,0,,
2506818558,salos_a,A.SALOS,False,,False,2014-05-19T08:32:46.000Z,,,,,0,0,0,0,,
1483756603,jay_jayjay20,JayJay,False,,False,2013-06-05T01:24:34.000Z,,,,,0,0,0,0,,
2869448406,AlexandraTriboi,Alexandra Triboi,False,,False,2014-10-21T21:11:17.000Z,,,,,1,0,0,0,,
2427974794,olorlluvia,Olor de Lluvia,False,,False,2014-03-22T00:45:02.000Z,,,,,0,5,3,0,,
2919703529,eyik_ucigafin04,Nancy Brownа,False,,False,2014-12-13T14:33:12.000Z,,,,,0,0,0,0,,
2434326714,salmanfur,Şükür Salman,False,,False,2014-04-08T21:12:09.000Z,,,,,2,28,1,0,,
563478013,DjWLdaReta,DjWLdaReta,False,,False,2012-04-26T05:50:09.000Z,,,,,0,7,2,0,,
2758598147,EniwetokJason,Jason Hayes ,False,,False,2014-09-01T20:38:46.000Z,,,,,1,1,0,0,,
2361386228,1Gotero,Jose luis Davila mon,False,,False,2014-02-25T17:07:04.000Z,,,,,4,7,0,0,,
2796318989,SAlsebery,SAYED ALSEBERY,False,,False,2014-09-30T20:44:05.000Z,,,,,3,44,5,0,,
453460299,taylorjensen11,taylor jensen,False,,False,2012-01-02T23:23:02.000Z,,,,,1,3,1,0,,
2750133369,ryanmurphy75,Ryan Murphy,False,,False,2014-08-22T15:10:57.000Z,,,,,1,4,0,0,,
2195033150,Overview6,Overview,False,,False,2013-11-14T23:34:47.000Z,,,,,0,3,0,0,,
495243273,abdiborubarsisa,abdi boru barsisadhu,False,,False,2012-02-17T19:12:47.000Z,,,,,0,0,0,0,,
1699478605,line_disney,☆ワンピースMuseum☆,False,,False,2013-08-25T15:16:12.000Z,,ワンピースの豆知識や心躍る名言の数々をつぶやいています。ハートにきたらRT宜しくお願いします。,,,145,0,34654,0,,
226872631,Jbiebs_baby_,Nalani Hutchinson,False,,False,2010-12-15T08:54:44.000Z,,,,,0,2,8,0,,
610477399,iam_vivre,vivre,False,,False,2012-06-17T03:30:15.000Z,,,,,1,0,1,0,,
775965734,Alexdou54848361,Alex douglas,False,,False,2012-08-23T13:28:06.000Z,,,,,0,0,0,0,,
841712941,youssefelzeiny,Youssef elzeiny,False,,False,2012-09-23T13:25:19.000Z,,,,,0,0,1,0,,
293648085,jessi_freaky,Jessica,False,,False,2011-05-05T18:33:54.000Z,Deutschland ;D,3,,,2,8,3,0,,
1903432070,aqwcmyzpe,angelika wirick,False,,False,2013-09-25T08:41:01.000Z,,,,,0,0,0,0,,
375785085,primrosemutetwa,primrose mutetwa,False,,False,2011-09-18T18:42:07.000Z,,,,,8,23,1,0,,
2178500906,MatStarship,Matías Saravia,False,,False,2013-11-06T17:35:37.000Z,,,,,12,64,20,0,,
314782176,latguillen,luis antonio,False,,False,2011-06-10T20:09:01.000Z,,,,,0,6,4,0,,
539106382,mischiVeriska,mischi Veriska,False,,False,2012-03-28T14:48:40.000Z,,,,,0,322,5,0,,
349438515,MakOFurLan,M A K O,False,,False,2011-08-06T03:08:50.000Z,,,,,119,191,3064,0,,
736391197,SSB06728037,SSB,False,,False,2012-08-04T08:48:17.000Z,,,,,0,8,0,0,,
2492574628,aabb__511,aaa_511,False,,False,2014-04-18T16:40:05.000Z,,,,,0,0,0,0,,
2298420168,filocherie12312,Nancy ,False,,False,2014-01-18T19:34:17.000Z,,,,,0,0,0,0,,
897900631,rayane789any,rayane paula,False,,False,2012-10-22T16:11:44.000Z,,,,,3,45,2,0,,
2484691443,almhamd3,حمودي,False,,False,2014-04-14T18:04:49.000Z,,,,,4,9,8,0,,
58550871,Steffal87,Stefanie Wagneder,False,,False,2009-07-20T18:36:54.000Z,"Salzburg, Österreich",,,,2,15,0,0,,
136886942,huga825,フーガ,False,,False,2010-04-25T05:27:57.000Z,横浜,アニメとマンガとゲームを愛するオタク。クド大好き。わふー!!基本的にフォローされら返しますけど自分と共通点が無いと判断したら返さないかも。あとLiSAっ子です。AB/リトバス/クドわふ/ジャンプ/とある/GEB/LiSA/神メモ/ドォルズ/FateZero/夏目/SAO/ココロコ/,,,291,352,17301,12,,
1019018251,sky_tatar,tatar_mini,False,,False,2012-12-18T04:46:58.000Z,,,,,2,9,1,0,,
189787944,rururu1469,るるる,False,,False,2010-09-12T06:25:42.000Z,,ゲーム、アニメ、海外旅行が好きな人,,,34,60,4219,2,,
1254208171,TacoTheDealer,almighty taco,False,,False,2013-03-09T12:00:56.000Z,,,,,1,0,0,0,,
374152589,amy_mc1,amy mccarthy,False,,False,2011-09-15T20:06:34.000Z,ashton in makerfield,,,,28,129,3,0,,
1240234080,SyerliNovitha12,tweet spam,False,,False,2013-03-04T01:38:01.000Z,follow @syerlinovithaa,,,,240,0,5774,0,,
2363686808,rofiksputra2,rofiksputra,False,,False,2014-02-27T05:32:24.000Z,,,,,0,0,0,0,,
488708063,christopherbe75,christopher benjamin,False,,False,2012-02-10T19:10:34.000Z,,,,,1,13,2,0,,
2923431843,Ken74_,Kennedy_marshall74,False,,False,2014-12-15T19:30:59.000Z,,,,,2,16,5,0,,
1687670749,efrisalnatanael,Efrisal,False,,False,2013-08-21T07:07:48.000Z,,,,,0,19,0,0,,
2716856697,DzjxuwJsjddjs,Jsjddjs,False,,False,2014-07-18T16:55:19.000Z,,,,,0,0,0,0,,
2198963701,Zaza_Baee,Zaza_Baee,False,,False,2013-11-17T05:24:41.000Z,,,,,12,37,22,0,,
2490495370,LAMA_a4,Lama,False,,False,2014-04-17T20:00:53.000Z,,,,,0,0,0,0,,
181673017,JaqueOliveirasz,Jaque Oliveira,False,,False,2010-08-22T19:55:38.000Z,,,,,14,4,2,0,,
1429475934,Canutillo2015,CanutilloClassOf2015,False,,False,2013-05-15T04:10:28.000Z,,Canutillo Class Of 2015 Insider on anything involving US. Were Laying down The Legacy,,,39,55,17,0,,
508285778,kirstyjam2,Kirsty Jamieson,False,,False,2012-02-29T03:00:03.000Z,"Auckland, New Zealand","A marketer, with a passion for dancing, fishing and rugby",,,59,57,31,0,,
1245924085,Ipretty24,Babycakes,False,,False,2013-03-06T11:48:09.000Z,Someplace you don't wanna be:),Life over death,,,174,497,647,0,,
700422019,maxrychter,blondie4life,False,,False,2012-07-17T05:20:28.000Z,cali!,blondes bit*hs,,,3,58,4,0,,
614822410,rashaudre,Ra'Shaudre Davis,False,,False,2012-06-22T03:47:08.000Z,,,,,0,0,0,0,,
2426360784,Flakita1652,Estefania Borja ,False,,False,2014-04-04T00:08:57.000Z,,,,,5,44,1,0,,
110622338,nannerboo1369,Renee Finley,False,,False,2010-02-02T05:36:01.000Z,Small Town Tennessee.,,,,8,8,48,0,,
166065762,nischay_007,NISCHAY PANDIT,False,,False,2010-07-13T06:53:37.000Z,Rajkot,I m the one who believes in myself n nothing else.,,,4,0,5,0,,
2971861872,9695caa98729444,Jamela Hasan,False,,False,2015-01-10T11:55:50.000Z,,,,,0,0,0,0,,
459965982,VeraKurtic,vera,False,,False,2012-01-10T07:28:49.000Z,,,,,0,2,11,0,,
2324541144,ZetaTeehan,Teejay Zeemis,False,,False,2014-02-03T00:28:07.000Z,,,,,1,3,0,0,,
554689551,idenilsonbatist,idenilson batista,False,,False,2012-04-15T20:08:33.000Z,,,,,0,9,0,0,,
309710693,VVilca,Juan Jesús,False,,False,2011-06-02T14:57:13.000Z,,,,,3,9,2,0,,
1596071324,Afsar23101281,Afsar,False,,False,2013-07-15T15:13:08.000Z,,,,,4,4,0,0,,
1524773546,Vinishkota49,vinish kota,False,,False,2013-06-17T12:50:51.000Z,,,,,2,92,2,0,,
631431327,posers0c10c,Revekka Bogomolova,False,,False,2012-07-09T19:27:04.000Z,,,,,0,0,0,0,,
2804233412,jelopezmaestro,Jesús Eduardo,False,,False,2014-09-11T19:55:08.000Z,,,,,0,1,0,0,,
418836787,Federica_Smith,Federica Smith,False,,False,2011-11-22T16:47:18.000Z,,"Give me food, bitch!",http://t.co/BJJnjKQgGh,,26,0,12,0,"{'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/BJJnjKQgGh', 'expanded_url': 'http://www.facebook.com/profile.php?id=100002862471978', 'display_url': 'facebook.com/profile.php?id…'}]}",
730516406,taecash67,tae cash,False,,False,2012-08-01T11:36:21.000Z,,,,,2,8,7,0,,
252641785,porqueef,yo,False,,False,2011-02-15T16:20:42.000Z,,,,,0,1,0,0,,
823509727,alvinexdicko,ELY DICKO,False,,False,2012-09-14T15:41:24.000Z,,,,,17,41,0,0,,
1418067878,SolidJLA,Dominic Zaragosa,False,,False,2013-05-10T13:04:01.000Z,,Jon Lucas Forever! :),,,6,24,49,0,,
336566851,ayachgirls,ayach,False,,False,2011-07-16T14:28:19.000Z,"Makassar, Inddonesia",,,,4,4,1,0,,
2766648418,lawrencedrive,Lawrencedrive,False,,False,2014-09-10T20:33:54.000Z,,,,,0,0,0,0,,
779088882,adonis90658579,adonis,False,,False,2012-08-24T22:33:02.000Z,,,,,1,0,0,0,,
2306406000,Nongpanpako,Nong pan naja,False,,False,2014-01-23T11:26:40.000Z,,,,,9,218,2,0,,
1963405903,9211RuthieIII,Ova Kuhic,False,,False,2013-10-15T20:51:14.000Z,,,,,0,0,0,0,,
466809710,barretoln,eliene bezerra,False,,False,2012-01-17T20:27:31.000Z,,,,,2,13,5,0,,
2958543277,rawatsurendra66,surendra rawat,False,,False,2015-01-04T13:57:14.000Z,,,,,2,40,1,0,,
2460740661,MirnaRodrigues9,Mirna Rodrigues,False,,False,2014-04-04T20:04:07.000Z,,,,,0,8,0,0,,
77561766,alexcarsg,Taylor Payne,False,,False,2009-09-26T20:02:36.000Z,,,,,0,2,1,0,,
1101444079,qs1468n2,r761780125 t8j41711n,False,,False,2013-01-18T16:45:06.000Z,,,,,0,0,0,0,,
1275606758,l630x230d3,f284yc448l1 b476183,False,,False,2013-03-17T17:57:41.000Z,,,,,0,0,0,0,,
1359670910,JersQn,jerson quezada vigo,False,,False,2013-04-17T15:20:49.000Z,,,,,1,4,0,0,,
1111175712,g868s387x777,n8w06pl d7wk1725b3,False,,False,2013-01-22T10:32:57.000Z,,,,,0,0,0,0,,
1629008868,BombonzinhoTC,Anny Cristina,False,,False,2013-07-29T00:03:44.000Z,,amo a @BiaJunqueira0  3,,,0,1,0,0,,"{'mentions': [{'start': 6, 'end': 20, 'username': 'BiaJunqueira0'}]}"
1509932953,aqa_shah85,aqashah,False,,False,2013-06-12T08:38:17.000Z,,,,,8,22,0,0,,
379014080,LeahMaramba,Leah Maramba,False,,False,2011-09-24T06:31:31.000Z,,,,,0,3,0,0,,
2453550798,00_wang,Wang Yarang,False,,False,2014-04-19T18:42:52.000Z,,,,,0,0,0,0,,
262141360,SO_ROSY,RosyMash,False,,False,2011-03-07T12:56:17.000Z,,Because Life is too Rosy,,,23,42,167,0,,
2610684799,bessmamalak,bessmamalak,False,,False,2014-07-07T23:39:54.000Z,,,,,24,96,11,0,,
1401997693,roshni098,roshni surani,False,,False,2013-05-04T10:53:22.000Z,,,,,1,16,0,0,,
2816343002,IswanMuhamad,muhammad,False,,False,2014-09-18T04:33:14.000Z,,,,,7,37,1,0,,
1637296741,jhoes_lovederek,derek,False,,False,2013-08-01T06:11:52.000Z,,,,,12,32,6,0,,
389509750,jiisnt,Jeanie,False,,False,2011-10-12T15:02:57.000Z,"North Carolina, USA","This is the SHIH TZU CAFE, Shih Tzu chat and information and interesting bits of Shih Tzu trivia. A place for Shih Tzu lovers, breeders, etc.. to come and share",,,100,283,92,1,,
564870700,induchaudhary2,indu chaudhary,False,,False,2012-04-27T19:47:36.000Z,,,,,3,0,0,0,,
835284932,ls076b4y,n4f0r20 b6864w0cb4,False,,False,2012-09-20T10:41:35.000Z,,,,,0,0,0,0,,
2788570141,jasanlat1,jairo sanchez latorr,False,,False,2014-09-03T20:01:27.000Z,,,,,0,36,0,0,,
156977228,johnscam,John Camelia,False,,False,2010-06-18T13:33:14.000Z,,,,,0,0,2,0,,
569010167,HafizK9,muhammad Hafiz,False,,False,2012-05-02T11:02:56.000Z,,,,,0,9,3,0,,
1598166786,kyoka_f05,あ,False,,False,2013-07-16T11:31:56.000Z,,,,,55,48,4,0,,
2841244545,AudreyDyx,Audrey D,False,,False,2014-10-22T17:06:32.000Z,,,,,9,51,8,10,,
1385023050,ElhLoka,nota loka,False,,False,2013-04-27T17:30:35.000Z,,,,,0,3,0,0,,
290317570,mikemonse,mike monse Martinez,False,,False,2011-04-30T02:52:59.000Z,,,,,0,2,0,0,,
329687866,ZelinaCochard03,Zelina Cochard,False,,False,2011-07-05T13:33:52.000Z,,,,,59,5,6,0,,
325217854,DIEM343,Michael John Wagman,False,,False,2011-06-27T22:57:55.000Z,,,,,1,2,2,0,,
82215348,PeachesLynn83,Sarah,False,,False,2009-10-13T22:58:14.000Z,,,,,0,0,0,0,,
994111638,cerise25eng,cerise eng,False,,False,2012-12-07T01:02:24.000Z,,,,,0,3,1,0,,
